sk_d_aluno,sk_d_periodo,sk_d_curso,cr_periodo,cr_acumulado
d384fe87347cf93d0d48185668ad67541aa57b3477aad88b92983dd1ed4fb350,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.4,5.4
d384fe87347cf93d0d48185668ad67541aa57b3477aad88b92983dd1ed4fb350,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.9,5.5
d384fe87347cf93d0d48185668ad67541aa57b3477aad88b92983dd1ed4fb350,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,10,5.6
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.8,5.8
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5,5.4
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.5,5.7
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.2,6.1
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.9,6.3
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.9,6.1
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.9,6.2
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.5,6.2
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.5,6.3
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7,6.4
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.2,6.2
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,0,6.1
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,0,6.1
5cc6f1fc5ce71434f681c4745124c1172d6bd57087465fa286943cc69bfc5008,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8,6.2
a5a2de7ba8cdb7f1848909cb3d1be78cd72c06f59d82549b125a329609b0331c,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.3,7.4
a5a2de7ba8cdb7f1848909cb3d1be78cd72c06f59d82549b125a329609b0331c,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,1.4,2.5
a5a2de7ba8cdb7f1848909cb3d1be78cd72c06f59d82549b125a329609b0331c,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4,2.9
a5a2de7ba8cdb7f1848909cb3d1be78cd72c06f59d82549b125a329609b0331c,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,1.8,2.5
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3.9,3.9
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.3,4.6
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.8,5
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.8,4.9
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.5,5.3
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.8,5.2
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.2,5.3
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6,5.4
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.7,5.5
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.9,5.6
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.6,5.5
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.9,5.5
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3.1,5.3
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6,5.4
2f4b269dcaaf4fea57f042dedb8ab414bedf9e2e174b342ca262c5043706d751,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8,5.4
f302efcf08b552cf016aaea225ce9c3698c2b0b5839e845b1a95dc5f04e2d74a,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.5,4.5
f302efcf08b552cf016aaea225ce9c3698c2b0b5839e845b1a95dc5f04e2d74a,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3.5,4.2
f302efcf08b552cf016aaea225ce9c3698c2b0b5839e845b1a95dc5f04e2d74a,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,0,3.2
f2246a39e4996a9f204f8bd8037487212ba681f53d7b0c576e9105166cc4ff66,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,0.7,0.7
f2246a39e4996a9f204f8bd8037487212ba681f53d7b0c576e9105166cc4ff66,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.5,2.5
087ac813201fd3716b739e8da47c13aae8d7d8e3206a359108c703614cdb9892,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.9,5.9
087ac813201fd3716b739e8da47c13aae8d7d8e3206a359108c703614cdb9892,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.4,5.7
087ac813201fd3716b739e8da47c13aae8d7d8e3206a359108c703614cdb9892,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4,5.1
087ac813201fd3716b739e8da47c13aae8d7d8e3206a359108c703614cdb9892,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.7,5.6
087ac813201fd3716b739e8da47c13aae8d7d8e3206a359108c703614cdb9892,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,2.5,5.1
087ac813201fd3716b739e8da47c13aae8d7d8e3206a359108c703614cdb9892,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.8,5.2
087ac813201fd3716b739e8da47c13aae8d7d8e3206a359108c703614cdb9892,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.2,5.2
087ac813201fd3716b739e8da47c13aae8d7d8e3206a359108c703614cdb9892,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,2.9,4.8
087ac813201fd3716b739e8da47c13aae8d7d8e3206a359108c703614cdb9892,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,0,4.5
72335a6e34fd34018eed1a0906a84c03e660927d6368e67782921251cd1fd426,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8,8
72335a6e34fd34018eed1a0906a84c03e660927d6368e67782921251cd1fd426,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.3,7.7
72335a6e34fd34018eed1a0906a84c03e660927d6368e67782921251cd1fd426,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7,7.4
72335a6e34fd34018eed1a0906a84c03e660927d6368e67782921251cd1fd426,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.1,7.6
72335a6e34fd34018eed1a0906a84c03e660927d6368e67782921251cd1fd426,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.6,7.7
72335a6e34fd34018eed1a0906a84c03e660927d6368e67782921251cd1fd426,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.6,7.6
72335a6e34fd34018eed1a0906a84c03e660927d6368e67782921251cd1fd426,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.3,7.7
72335a6e34fd34018eed1a0906a84c03e660927d6368e67782921251cd1fd426,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.8,7.8
72335a6e34fd34018eed1a0906a84c03e660927d6368e67782921251cd1fd426,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,9.3,8
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,2.9,2.9
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.4,4.3
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.8,4.7
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.3,5.1
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.7,5
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.3,5.1
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.7,5
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3.7,4.9
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.2,5
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.9,5.1
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.3,5.1
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,1.4,4.8
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.4,4.9
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.5,4.9
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3,4.8
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3.7,4.8
9a3f3c89f6c82f00893d7c0971eda62761731c8dfd2c003921e4982c8f591f64,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.9,4.9
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.2,6.2
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.6,5.9
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.4,6.1
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.2,6.1
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.9,6.2
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.1,6.2
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.6,6.1
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5,6
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.3,5.9
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.5,5.8
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.7,5.9
31f7f1cc914a3ffe7f04581bfd88e7e35a0b08053fc8705e6d9e2cbafc40e377,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.4,6
e61c90e4cf0c309e2b27023d58248eafb1e4a492ddc44ffc28d2c3f7d162dcaf,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.9,7.9
e61c90e4cf0c309e2b27023d58248eafb1e4a492ddc44ffc28d2c3f7d162dcaf,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.9,7.9
e61c90e4cf0c309e2b27023d58248eafb1e4a492ddc44ffc28d2c3f7d162dcaf,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.2,7.6
e61c90e4cf0c309e2b27023d58248eafb1e4a492ddc44ffc28d2c3f7d162dcaf,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.1,7.8
e61c90e4cf0c309e2b27023d58248eafb1e4a492ddc44ffc28d2c3f7d162dcaf,ab7fe9a4f4c31c999d0c6f7a3656cc2d9692a086d0bda056b34ac7a54697b3b4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.7,7.8
e61c90e4cf0c309e2b27023d58248eafb1e4a492ddc44ffc28d2c3f7d162dcaf,7fbaf654704927cabb4e26d8587cfccbe0bf9697ef94e4fdabdfd2daee1ade8c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.6,7.7
e61c90e4cf0c309e2b27023d58248eafb1e4a492ddc44ffc28d2c3f7d162dcaf,932b055d485607e351134c2dab78b5c0d01a3a5c30630e7f214daddf25aadfbd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.1,7.8
e61c90e4cf0c309e2b27023d58248eafb1e4a492ddc44ffc28d2c3f7d162dcaf,e3357db369315dface23ca8eeae3293fb2728b4ba0b67b52fb42f41730ca5be4,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.4,7.9
e61c90e4cf0c309e2b27023d58248eafb1e4a492ddc44ffc28d2c3f7d162dcaf,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,10,7.9
46aa0cd8bd58253ebd76b97c107a8255e921a766820ab931bf5b58b170762552,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,0,0
99ac9743655ad609dc0e88486c434320f94f14fc1c1e98a33de4132e7a431fe9,a25526e4d1050461b80f54546be876455f444e40aad178197e96516936597384,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,9.1,9.1
99ac9743655ad609dc0e88486c434320f94f14fc1c1e98a33de4132e7a431fe9,7e6dd30796a3b559c3b731f66d8e09891389e8c448eacf9645ef0ccd063ec447,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.6,8.4
99ac9743655ad609dc0e88486c434320f94f14fc1c1e98a33de4132e7a431fe9,49cd096be0d7b3716f5d04c93448d9429ca7f3c15add940ea0fb717094d7e797,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.6,8.1
99ac9743655ad609dc0e88486c434320f94f14fc1c1e98a33de4132e7a431fe9,ad209e8f41634e724648164d9664b564f0d3cd7ddabfe38a86bbd99e281de81b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.8,8
