matriculaDRE;periodoIngressoUFRJ;cursoIngressoUFRJ;cursoAtual;periodoIngressoCursoAtual;situacaoMatriculaAtual;sexo;periodo;cr;craPorPeriodo;periodosIntegralizados;cargaHorariaAcumulada;craAual;periodosTrancados;periodosCancelados;periodosCRMenor3
1253;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2010/2 ; 5; 3.9;13;3245;5.2;;;
1253;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2011/1 ; 5.7; 4.2;13;3245;5.2;;;
1253;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2011/2 ; 4.1; 4.2;13;3245;5.2;;;
1253;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2012/1 ; 7.5; 4.8;13;3245;5.2;;;
1253;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2012/2 ; 6.4; 5;13;3245;5.2;;;
1253;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2013/1 ; 5.5; 5;13;3245;5.2;;;
1253;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2013/2 ; 2.9; 4.9;13;3245;5.2;;;
1253;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2014/1 ; 6.8; 5;13;3245;5.2;;;
1253;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2014/2 ; 5.6; 5.1;13;3245;5.2;;;
1253;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2015/1 ; 5.7; 5.2;13;3245;5.2;;;
1253;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2015/2 ; 8; 5.2;13;3245;5.2;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2009/2 ; 3.2; 3.2;20;3485;4.7;2017/2;;2010/1
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;;;;20;3485;4.7;2019/2;;2018/2
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;;;;20;3485;4.7;2020/2;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2010/1 ; 2.9; 3.1;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2010/2 ; 6.1; 4;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2011/1 ; 4; 4;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2011/2 ; 3.1; 3.9;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2012/1 ; 6; 4.2;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2012/2 ; 5; 4.3;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2013/1 ; 5.9; 4.6;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2013/2 ; 3.7; 4.4;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2014/1 ; 6.6; 4.7;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2014/2 ; 5.3; 4.8;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2015/1 ; 4.8; 4.8;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2015/2 ; 4.1; 4.7;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2016/1 ; 5.1; 4.8;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2016/2 ; 5.8; 4.8;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2017/1 ; 8.5; 4.8;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2018/1 ; 3.3; 4.8;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2018/2 ; 1.5; 4.7;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2019/1 ; 3.8; 4.7;20;3485;4.7;;;
1254;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2020/1 ; 5; 4.7;20;3485;4.7;;;
1257;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;F;2009/2 ; 1.2; 1.2;3;120;1.8;;;2009/2
1257;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;F;;;;3;120;1.8;;;2010/2
1257;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;F;2010/1 ; 3.4; 2.3;3;120;1.8;;;
1257;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;F;2010/2 ; 0.3; 1.8;3;120;1.8;;;
1258;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;M;2009/2 ; 3.1; 3.1;2;210;3.5;2010/2;;
1258;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;M;2010/1 ; 4; 3.5;2;210;3.5;;;
1259;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2009/2 ; 7.3; 7.3;13;3170;6.8;;;2015/1
1259;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2010/1 ; 8.1; 7.8;13;3170;6.8;;;
1259;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2010/2 ; 6.2; 7.1;13;3170;6.8;;;
1259;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2011/1 ; 5.8; 6.8;13;3170;6.8;;;
1259;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2011/2 ; 7; 6.9;13;3170;6.8;;;
1259;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2012/1 ; 7.1; 6.9;13;3170;6.8;;;
1259;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2014/1 ; 6; 6.8;13;3170;6.8;;;
1259;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2014/2 ; 4.9; 6.8;13;3170;6.8;;;
1259;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2015/1 ; 0; 6.7;13;3170;6.8;;;
1259;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelada por conclusão de curso;M;2017/1 ; 8.5; 6.8;13;3170;6.8;;;
1260;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2009/2 ; 7.3; 7.3;11;3230;6.9;;;
1260;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2010/1 ; 8.2; 7.7;11;3230;6.9;;;
1260;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2010/2 ; 5.8; 7;11;3230;6.9;;;
1260;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2011/1 ; 7.3; 7.1;11;3230;6.9;;;
1260;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2011/2 ; 7.4; 7.1;11;3230;6.9;;;
1260;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2012/1 ; 7.5; 7.2;11;3230;6.9;;;
1260;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2012/2 ; 5.1; 6.9;11;3230;6.9;;;
1260;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2013/1 ; 6.8; 6.9;11;3230;6.9;;;
1260;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2013/2 ; 4.7; 6.7;11;3230;6.9;;;
1260;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2014/1 ; 8.1; 6.9;11;3230;6.9;;;
1260;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2014/2 ; 4.8; 6.9;11;3230;6.9;;;
1261;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;M;2009/2 ; 4.5; 4.5;6;780;4.6;2012/1;;2014/1
1261;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;M;;;;6;780;4.6;2012/2;;
1261;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;M;;;;6;780;4.6;2013/1;;
1261;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;M;;;;6;780;4.6;2013/2;;
1261;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;M;;;;6;780;4.6;2014/2;;
1261;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;M;;;;6;780;4.6;2015/1;;
1261;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;M;2010/1 ; 7; 5.5;6;780;4.6;;;
1261;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;M;2010/2 ; 4.9; 5.4;6;780;4.6;;;
1261;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;M;2011/1 ; 4.7; 5.2;6;780;4.6;;;
1261;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;M;2011/2 ; 3.3; 5;6;780;4.6;;;
1261;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;M;2014/1 ; 0; 4.6;6;780;4.6;;;
1267;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;M;2009/2 ; 0; 0;2;0;0;2010/1;2010/2;2009/2
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2009/2 ; 4; 4;14;1980;4.7;2016/2;;2011/2
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;14;1980;4.7;2017/1;;2012/2
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;14;1980;4.7;2017/2;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;14;1980;4.7;2018/1;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2010/1 ; 7.6; 5.6;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2010/2 ; 5.1; 5.4;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2011/1 ; 3.3; 5;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2011/2 ; 2.9; 4.5;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2012/1 ; 6.2; 4.8;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2012/2 ; 2.5; 4.4;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2013/1 ; 4.2; 4.4;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2013/2 ; 5.1; 4.5;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2014/1 ; 5.3; 4.5;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2014/2 ; 6.7; 4.8;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2015/1 ; 6.4; 4.9;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2015/2 ; 3.1; 4.8;14;1980;4.7;;;
1268;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2016/1 ; 3.5; 4.7;14;1980;4.7;;;
1269;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Exclusão Lógica;M;2009/1 ; 0; 0;1;0;0;;;2009/1
1273;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2009/2 ; 4; 4;3;360;3.7;2011/1;;2010/2
1273;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;3;360;3.7;2011/2;;
1273;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;3;360;3.7;2012/1;;
1273;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;3;360;3.7;2012/2;;
1273;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2010/1 ; 6.4; 4.9;3;360;3.7;;;
1273;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2010/2 ; 0.9; 3.7;3;360;3.7;;;
1274;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;M;2009/2 ; 1.9; 1.9;3;120;1.7;;;2009/2
1274;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;M;;;;3;120;1.7;;;2010/1
1274;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;M;;;;3;120;1.7;;;2010/2
1274;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;M;2010/1 ; 2.6; 2.2;3;120;1.7;;;
1274;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento a pedido;M;2010/2 ; 0.2; 1.7;3;120;1.7;;;
1277;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelamento a pedido;M;2009/2 ; 1.8; 1.8;1;90;1.8;;;2009/2
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2009/2 ; 6.7; 6.7;17;1740;3.7;2018/1;;2010/2
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;;;;17;1740;3.7;;;2011/2
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;;;;17;1740;3.7;;;2013/1
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;;;;17;1740;3.7;;;2013/2
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;;;;17;1740;3.7;;;2017/2
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2010/1 ; 7.5; 7.1;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2010/2 ; 2.9; 5.7;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2011/1 ; 3.4; 5.2;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2011/2 ; 0.4; 4.5;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2012/1 ; 3.4; 4.4;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2012/2 ; 3; 4.2;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2013/1 ; 0; 3.9;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2013/2 ; 0.5; 3.6;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2014/1 ; 3.4; 3.6;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2014/2 ; 4.1; 3.6;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2015/1 ; 3.7; 3.6;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2015/2 ; 4.2; 3.7;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2016/1 ; 3.4; 3.6;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2016/2 ; 6.9; 3.9;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2017/1 ; 4.1; 3.9;17;1740;3.7;;;
1279;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por abandono Definitivo;F;2017/2 ; 0.3; 3.7;17;1740;3.7;;;
1280;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2013/2;Exclusão Lógica;M;2013/2 ; 0;;1;200;0;;;2013/2
1283;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/1;Cancelamento a pedido;M;2009/2 ; 0; 0;1;150;0;;;2009/2
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2009/2 ; 6.3; 6.3;12;3230;7.2;;;
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2010/1 ; 8; 7.1;12;3230;7.2;;;
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2010/2 ; 6.3; 6.8;12;3230;7.2;;;
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2011/1 ; 6.6; 6.8;12;3230;7.2;;;
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2011/2 ; 7.4; 6.9;12;3230;7.2;;;
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2012/1 ; 7.6; 7;12;3230;7.2;;;
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2012/2 ; 7.6; 7.1;12;3230;7.2;;;
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2013/1 ; 6.9; 7.1;12;3230;7.2;;;
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2013/2 ; 7.1; 7.1;12;3230;7.2;;;
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2014/1 ; 6.9; 7.1;12;3230;7.2;;;
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2014/2 ; 6.8; 7.2;12;3230;7.2;;;
1284;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;M;2015/1 ; 10; 7.2;12;3230;7.2;;;
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2009/2 ; 4.5; 4.5;7;1050;5.1;2010/2;;2012/2
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;7;1050;5.1;2011/1;;
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;7;1050;5.1;2014/1;;
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;7;1050;5.1;2014/2;;
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;7;1050;5.1;2015/1;;
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;7;1050;5.1;2015/2;;
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2010/1 ; 6.1; 5.2;7;1050;5.1;;;
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2011/2 ; 3.1; 4.8;7;1050;5.1;;;
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2012/1 ; 7.7; 5.5;7;1050;5.1;;;
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2012/2 ; 2.9; 5.1;7;1050;5.1;;;
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2013/1 ; 5.8; 5.2;7;1050;5.1;;;
1285;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2013/2 ; 4.3; 5.1;7;1050;5.1;;;
1286;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2009/2 ; 5.4; 5.4;12;3230;6;;;2012/2
1286;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2010/1 ; 6.4; 5.9;12;3230;6;;;
1286;2009/2;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2009/2;Cancelada por conclusão de curso;F;2010/2 ; 5.8; 5.9;12;3230;6;;;
