sk_d_aluno,sk_d_periodo,sk_d_curso,cr_periodo,cr_acumulado
c6d537e112156be1afbb8a5a85221ff4d95e2461f83f03425549ff42dee7a278,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.9,6.3
c6d537e112156be1afbb8a5a85221ff4d95e2461f83f03425549ff42dee7a278,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.3,6.3
c6d537e112156be1afbb8a5a85221ff4d95e2461f83f03425549ff42dee7a278,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,0,6.3
c6d537e112156be1afbb8a5a85221ff4d95e2461f83f03425549ff42dee7a278,a931929b37429ec63d3207d7017794040e92c91e9bae26733d9b0fe7268be3a7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7,6.3
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.3,4.3
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5,4.7
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.4,4.6
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.4,5
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.2,5.3
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6,5.4
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.1,5.4
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.8,5.5
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.8,5.6
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6,5.7
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.8,5.6
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3.9,5.5
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,2.9,5.4
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,a931929b37429ec63d3207d7017794040e92c91e9bae26733d9b0fe7268be3a7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,2.7,5.2
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,a5ebcb5a2af796da2bb75cb5e5fdc8585afde0a591fb6ced6f16c983cf5e94e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4,5.2
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,224c11eb2d29e47ad48c9f9f6b5ea32d4ac71e3607c11d7e0c51c17839d3789b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.3,5.2
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,81684e276b6c3eb41e2872e5bf148226f48cdf43c5be3c9233f3c8ddef59f55a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,0,5.2
9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,39a0df8b51218e8a3d3fc9de1d7f132ab2e5d1c79ee40803b270c121f8aefba8,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,10,5.2
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.3,5.3
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.9,6
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.9,6.3
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.3,6.3
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.5,6.3
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.5,6
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3.9,5.8
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.4,5.9
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.9,6.1
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.9,6.1
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.3,6
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.8,6.2
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.5,6.2
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,a931929b37429ec63d3207d7017794040e92c91e9bae26733d9b0fe7268be3a7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.4,6.3
8cf04f0d07191f042b1d11880ab80618c2680e8e03bbacc60f9e31160d4fa87f,224c11eb2d29e47ad48c9f9f6b5ea32d4ac71e3607c11d7e0c51c17839d3789b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,10,6.3
b7768fbb1847758d75c3ee28c3e2391e70c6ee29f7ce19847822bd5a7381ac67,7b8b1973ae6e0edd4d8c64d11edc3209f6570d749aa3d888f923241ba225e9be,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.1,5.1
b7768fbb1847758d75c3ee28c3e2391e70c6ee29f7ce19847822bd5a7381ac67,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6,5.6
b7768fbb1847758d75c3ee28c3e2391e70c6ee29f7ce19847822bd5a7381ac67,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.4,5.8
b7768fbb1847758d75c3ee28c3e2391e70c6ee29f7ce19847822bd5a7381ac67,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.6,6.5
b7768fbb1847758d75c3ee28c3e2391e70c6ee29f7ce19847822bd5a7381ac67,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.5,7
b7768fbb1847758d75c3ee28c3e2391e70c6ee29f7ce19847822bd5a7381ac67,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.2,7.1
b7768fbb1847758d75c3ee28c3e2391e70c6ee29f7ce19847822bd5a7381ac67,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.6,7.4
b7768fbb1847758d75c3ee28c3e2391e70c6ee29f7ce19847822bd5a7381ac67,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.3,7.2
b7768fbb1847758d75c3ee28c3e2391e70c6ee29f7ce19847822bd5a7381ac67,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.3,7.4
b7768fbb1847758d75c3ee28c3e2391e70c6ee29f7ce19847822bd5a7381ac67,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.9,7.5
b7768fbb1847758d75c3ee28c3e2391e70c6ee29f7ce19847822bd5a7381ac67,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,10,7.5
11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.6,6.6
11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.4,6.9
11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7,7
11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.1,7.3
11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.5,7.2
11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.4,7.3
11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.6,7.5
11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8,7.6
11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.2,7.5
11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,9.1,7.7
11bde34a6593b3da0d81a8a71b24dc6f6cf05d18e9f59e610e58ff202263adef,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,10,7.7
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.9,4.9
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.3,4.6
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.8,5
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.3,5.1
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.8,5.3
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.1,5.3
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.1,5.2
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5,5.2
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5,5.2
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3.4,5
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.8,5.2
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,b2f36db8a936f8061ad8468654ceb457288ea12c228a03b06544095e72e81b69,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.2,5.2
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,a931929b37429ec63d3207d7017794040e92c91e9bae26733d9b0fe7268be3a7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.6,5.2
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,a5ebcb5a2af796da2bb75cb5e5fdc8585afde0a591fb6ced6f16c983cf5e94e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.3,5.2
5f302d143dace627a6a87157fd1362b010874e4dc64609b17d87db648de0af3c,224c11eb2d29e47ad48c9f9f6b5ea32d4ac71e3607c11d7e0c51c17839d3789b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8,5.2
1ff7b91c979ea344298826c212adf745783ae8a14a3eded36d56ba1b0f4bdeee,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,2.5,2.5
1ff7b91c979ea344298826c212adf745783ae8a14a3eded36d56ba1b0f4bdeee,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.1,3.2
1ff7b91c979ea344298826c212adf745783ae8a14a3eded36d56ba1b0f4bdeee,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4,3.4
1ff7b91c979ea344298826c212adf745783ae8a14a3eded36d56ba1b0f4bdeee,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,1.9,3.2
1ff7b91c979ea344298826c212adf745783ae8a14a3eded36d56ba1b0f4bdeee,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.5,3.5
1ff7b91c979ea344298826c212adf745783ae8a14a3eded36d56ba1b0f4bdeee,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.3,3.6
1ff7b91c979ea344298826c212adf745783ae8a14a3eded36d56ba1b0f4bdeee,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,0.1,3.3
1ff7b91c979ea344298826c212adf745783ae8a14a3eded36d56ba1b0f4bdeee,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.5,3.6
1ff7b91c979ea344298826c212adf745783ae8a14a3eded36d56ba1b0f4bdeee,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,0.5,3.2
1ff7b91c979ea344298826c212adf745783ae8a14a3eded36d56ba1b0f4bdeee,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,2.3,3.2
1ff7b91c979ea344298826c212adf745783ae8a14a3eded36d56ba1b0f4bdeee,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,1.3,3.1
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.4,4.4
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.1,4.8
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3.7,4.4
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,6b62208c0403a5eef0c0e94e8c3bdd6964bda62af0eb73d413d2ece261c076c3,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.4,4.9
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,78ba596a4611e2f56107187247ad80435e69b9ca008562803430318636529353,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.2,5.4
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,af00ff19baa5f3dd256a035daba3da66e989aa724bf3bd4bee6b78f97e5d9250,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.2,5.5
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,6aa4d8e425e255ac24c50eab3925ed6725e24f57bfae1f23baf616716dd90786,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.2,5.7
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,157e14c3cf817fe86157aeb6e500f2db5ed9b2a65e79b886832267b887863faa,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.6,5.8
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,75c6f2fd802d302b8fba180502263a9e4d636d08bed8ebd8d1a3d8fc440f229a,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.3,5.9
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,bd4ca729b9fae220048d499f7ec0983be62fd0e2dd2ac6a72e685fc855b1146c,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.5,6
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,1eabe661ec79f3038b8b32ef1670b2634e2b15a4bf8630e0cccc14e0c6de2cf5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.4,6.2
f1250af9005fb93c6bc8ea65860a4079e4f90b38d8c258af498bf8cb5e9e84df,a5ebcb5a2af796da2bb75cb5e5fdc8585afde0a591fb6ced6f16c983cf5e94e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.5,6.2
e0d8014e6e3c51d780465166f0ed7faf81a08bb1817693ba45282fcca874eeb6,76f3cf6a759b1db8960ab8d4391d06db231aa88ebec4703923ecd7d1c3114a36,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,2.9,2.9
e0d8014e6e3c51d780465166f0ed7faf81a08bb1817693ba45282fcca874eeb6,907b42ffba4f3282f096d32ac2f9d0e04a91c872177f299b3c9cd3e362440b3e,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3,2.9
e0d8014e6e3c51d780465166f0ed7faf81a08bb1817693ba45282fcca874eeb6,e040382c23bb840e73a6d164aacda1b729fbae8e0ca6caa41f235a032d5dfbfd,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,3.9,3.3
